T[s]	GYRO_X	GYRO_Y	GYRO_Z	GyroSts	ACC_X	ACC_Y	ACC_Z	AccSts	INC_X	INC_Y	INC_Z	IncSts	Counter	Latency	RxCRC	CalCRC	DG_ID	
1.078513	-0.134399	0.091980	0.033203	0	0.0019169	0.0323029	0.9906540	0	0.00179172	0.02534413	1.00265551	0	73	506	-1818144317	-1818144317	147
1.127154	-0.123962	0.017456	0.075500	0	0.0035706	0.0330334	0.9919491	0	0.00463295	0.02700448	1.00214791	0	89	506	1275932124	1275932124	147
1.127171	-0.097656	-0.024719	0.169067	0	0.0045567	0.0298080	0.9937916	0	0.00519514	0.02698684	1.00093865	0	105	506	151754289	151754289	147
1.127182	0.091553	0.052063	0.129211	0	0.0043411	0.0315990	0.9889050	0	0.00492215	0.02665043	1.00209093	0	121	507	-1045824793	-1045824793	147
1.127229	-0.000793	0.083740	0.083069	0	0.0066204	0.0266972	0.9923077	0	0.00376606	0.02347946	0.99976873	0	137	507	-1339248871	-1339248871	147
1.127241	-0.003540	0.078125	0.038635	0	0.0049553	0.0300236	0.9931297	0	0.00659275	0.02472258	0.99923134	0	153	507	482252745	482252745	147
1.127252	-0.004639	-0.044861	0.121826	0	0.0035343	0.0319614	0.9924774	0	0.00756955	0.02566862	0.99749064	0	169	506	-799328515	-799328515	147
1.151138	-0.069946	0.068420	-0.052734	0	0.0024891	0.0294170	0.9897709	0	0.00412917	0.02704740	1.00067735	0	185	507	370223413	370223413	147
1.151190	-0.109009	-0.043701	0.122620	0	0.0032177	0.0290852	0.9921112	0	0.00523639	0.02751946	0.99846339	0	201	506	1825858905	1825858905	147
1.151202	-0.147156	-0.066467	0.056946	0	0.0029278	0.0286484	0.9930115	0	0.00697136	0.02481651	0.99911356	0	217	506	-116575538	-116575538	147
1.175114	-0.059570	0.000916	-0.082825	0	0.0045700	0.0287418	0.9879723	0	0.00815392	0.02647281	0.99985194	0	233	506	2096228680	2096228680	147
1.175131	0.061462	0.075378	0.077576	0	0.0008411	0.0294304	0.9907551	0	0.00819802	0.02398038	0.99866462	0	249	506	-1369469024	-1369469024	147
1.175180	-0.143433	0.012756	-0.029358	0	0.0012302	0.0325851	0.9909019	0	0.00637555	0.02941394	1.00019526	0	9	506	-40257217	-40257217	147
1.199080	-0.084351	0.033875	-0.017456	0	-0.0001984	0.0306358	0.9923954	0	0.00493407	0.02961850	1.00098562	0	25	506	-1372634511	-1372634511	147
1.199093	-0.054321	-0.058716	0.101013	0	0.0078640	0.0297279	0.9949608	0	0.00360632	0.03025413	0.99992251	0	41	506	-506499959	-506499959	147
1.199129	0.001282	-0.028442	-0.020569	0	0.0001526	0.0286598	0.9946346	0	0.00298309	0.02813554	1.00005007	0	57	507	2093017732	2093017732	147
1.223060	-0.067383	0.024597	0.089722	0	0.0045033	0.0332870	0.9957294	0	0.00380421	0.02899241	1.00277901	0	73	507	-410701247	-410701247	147
1.223076	-0.014893	0.141968	0.160217	0	0.0041332	0.0338058	0.9885559	0	0.00493979	0.02636552	1.00184631	0	89	507	-333317041	-333317041	147
1.223088	-0.090271	0.076416	0.087219	0	0.0009632	0.0330181	0.9935455	0	0.00457406	0.02807808	1.00056005	0	105	506	1217926138	1217926138	147
1.247031	-0.066345	0.058472	0.018860	0	0.0018272	0.0316849	0.9900169	0	0.00435615	0.02823591	1.00094342	0	121	506	897763674	897763674	147
1.247045	-0.041870	-0.037109	-0.046021	0	0.0006447	0.0277958	0.9904079	0	0.00450706	0.02523351	0.99948621	0	137	506	1122455124	1122455124	147
1.247056	-0.133850	0.103271	-0.021667	0	0.0025883	0.0300446	0.9897385	0	0.00671744	0.02893448	0.99842453	0	153	506	-1306418195	-1306418195	147
1.270969	-0.199402	0.096191	0.017151	0	0.0042801	0.0290089	0.9892006	0	0.00696301	0.02714920	0.99754143	0	169	506	1006098474	1006098474	147
1.271021	-0.006531	-0.003967	0.109985	0	0.0047512	0.0305977	0.9908180	0	0.00642681	0.02503800	0.99869227	0	185	506	-184038027	-184038027	147
1.271033	-0.064392	0.084900	-0.056091	0	0.0000381	0.0315056	0.9906921	0	0.00553370	0.03001523	1.00049543	0	201	507	-1191188304	-1191188304	147
1.294983	0.043030	0.134521	-0.000732	0	0.0054207	0.0280094	0.9929237	0	0.00419450	0.02597404	0.99924493	0	217	507	-1589999964	-1589999964	147
