T[s]	GYRO_X	GYRO_Y	GYRO_Z	GyroSts	ACC_X	ACC_Y	ACC_Z	AccSts	INC_X	INC_Y	INC_Z	IncSts	Counter	Latency	RxCRC	CalCRC	DG_ID	
0.982173	-0.119019	0.157776	0.117126	0	-0.0140553	0.0076408	-1.0089836	0	-0.01422834	0.00513649	-1.00122023	0	31	507	-1075979286	-1075979286	147
0.982191	-0.026672	-0.043274	0.047058	0	-0.0148430	0.0115681	-1.0111103	0	-0.01441717	0.00812435	-1.00285006	0	47	507	-1621540506	-1621540506	147
0.982203	-0.081604	0.060059	-0.031189	0	-0.0154877	0.0110359	-1.0041065	0	-0.01424408	0.00588369	-1.00101328	0	63	507	79729765	79729765	147
1.006137	0.036621	0.058044	0.123779	0	-0.0149231	0.0108910	-1.0072460	0	-0.01318884	0.00806546	-1.00019240	0	79	506	-1217203873	-1217203873	147
1.006199	-0.090332	0.110718	0.035278	0	-0.0172749	0.0141048	-1.0074005	0	-0.01387882	0.00677824	-0.99948764	0	95	506	-609451759	-609451759	147
1.006211	0.067383	0.031799	-0.066467	0	-0.0175724	0.0110722	-1.0078468	0	-0.01204991	0.00733495	-1.00041533	0	111	506	-1600915492	-1600915492	147
1.030141	-0.026245	0.099548	0.088562	0	-0.0133114	0.0103569	-1.0078144	0	-0.01295304	0.00621367	-1.00049424	0	127	506	1315950413	1315950413	147
1.030233	-0.214600	-0.032471	-0.005859	0	-0.0163269	0.0097847	-1.0089874	0	-0.01503539	0.00655985	-1.00190449	0	143	506	-1956612275	-1956612275	147
1.030247	-0.153992	0.029053	0.047729	0	-0.0159760	0.0090580	-1.0083218	0	-0.01111269	0.00805521	-1.00072217	0	159	506	-655492063	-655492063	147
1.054124	-0.112610	-0.043213	0.016235	0	-0.0160294	0.0090504	-1.0036430	0	-0.01498961	0.00676966	-0.99661851	0	175	506	654508362	654508362	147
1.054141	-0.013489	-0.111938	0.028687	0	-0.0170670	0.0086670	-1.0079994	0	-0.01269078	0.00701308	-0.99847746	0	191	507	-1811213221	-1811213221	147
1.054190	-0.140625	-0.096008	-0.006287	0	-0.0173149	0.0102615	-1.0039215	0	-0.01176739	0.00589037	-1.00004125	0	207	507	787394737	787394737	147
1.078121	-0.046936	0.192322	0.034973	0	-0.0185661	0.0097332	-1.0099430	0	-0.01001740	0.00798631	-0.99950790	0	223	507	-2134624805	-2134624805	147
1.078138	-0.050720	0.126770	0.066589	0	-0.0135460	0.0090694	-1.0045910	0	-0.01159406	0.00613666	-1.00006962	0	239	507	575221863	575221863	147
1.078182	-0.125793	0.141418	-0.042603	0	-0.0168781	0.0151482	-1.0080566	0	-0.01087642	0.00595260	-0.99904323	0	255	506	1852084572	1852084572	147
1.102127	0.077026	0.050537	0.138733	0	-0.0193501	0.0105629	-1.0045376	0	-0.01047611	0.00570631	-0.99977732	0	15	506	-302687224	-302687224	147
1.102148	-0.025940	-0.083740	-0.051941	0	-0.0167904	0.0104942	-1.0051727	0	-0.01108956	0.00867867	-0.99814916	0	31	506	2080842662	2080842662	147
1.102160	-0.072021	0.011047	0.110046	0	-0.0146141	0.0088825	-1.0068779	0	-0.01105571	0.00393915	-0.99724746	0	47	506	380703910	380703910	147
1.126098	0.058594	0.034119	-0.009033	0	-0.0155773	0.0096188	-1.0066452	0	-0.01343036	0.00748658	-0.99956846	0	63	507	416146097	416146097	147
1.126116	-0.049072	0.042419	-0.018311	0	-0.0155277	0.0091705	-1.0085735	0	-0.01312542	0.00542045	-0.99953151	0	79	506	1630674551	1630674551	147
1.126128	-0.010803	-0.022278	-0.043091	0	-0.0147247	0.0133781	-1.0086823	0	-0.01067185	0.00861764	-0.99834728	0	95	506	-1060687079	-1060687079	147
1.150063	-0.088379	0.001709	-0.024658	0	-0.0186596	0.0119381	-1.0064373	0	-0.01136756	0.00592065	-0.99891067	0	111	506	-1818720286	-1818720286	147
1.150081	-0.152344	-0.068359	0.131165	0	-0.0169983	0.0111237	-1.0086441	0	-0.01076365	0.00805521	-1.00116181	0	127	507	2084131422	2084131422	147
1.150093	-0.081970	0.014221	0.076660	0	-0.0126362	0.0118484	-1.0082397	0	-0.01221848	0.00704885	-1.00209618	0	143	507	324468342	324468342	147
1.174048	-0.133484	0.131714	-0.004089	0	-0.0181465	0.0122452	-1.0054264	0	-0.01508117	0.00765896	-0.99838138	0	159	506	-771670068	-771670068	147
1.174114	-0.130798	0.019714	0.081299	0	-0.0124264	0.0126629	-1.0080051	0	-0.01196098	0.00507641	-1.00012970	0	175	506	830384125	830384125	147
1.174128	-0.026489	-0.010803	0.135925	0	-0.0155087	0.0100670	-1.0083065	0	-0.01258349	0.00594449	-0.99928045	0	191	506	107960130	107960130	147
